Frequency (Hz)	Level (dB)
21059.472656	-133.051544
21102.539062	-133.919266
21145.605469	-134.743866
21188.671875	-135.568100
21231.738281	-136.293793
21274.804688	-137.024323
21317.871094	-137.702972
21360.937500	-138.334808
21404.003906	-138.957947
21447.070312	-139.493317
21490.136719	-139.907043
21533.203125	-140.305069
21576.269531	-140.613647
21619.335938	-140.923462
21662.402344	-140.981064
21705.468750	-141.018188
21748.535156	-140.861206
21791.601562	-140.739304
21834.667969	-140.406296
21877.734375	-140.060989
21920.800781	-139.589691
21963.867188	-138.972015
22006.933594	-138.406586
22050.000000	-137.717712
22093.066406	-136.977615
22136.132812	-136.174545
22179.199219	-135.320587
22222.265625	-134.426422
22265.332031	-133.481720
22308.398438	-132.517120
22351.464844	-131.465103
22394.531250	-130.368347
22437.597656	-129.232849
22480.664062	-128.045517
22523.730469	-126.784081
22566.796875	-125.468224
22609.863281	-124.088387
22652.929688	-122.617630
22695.996094	-121.065529
22739.062500	-119.412384
22782.128906	-117.649033
22825.195312	-115.756500
22868.261719	-113.715637
22911.328125	-111.501816
22954.394531	-109.080963
22997.460938	-106.408661
23040.527344	-103.433144
23083.593750	-100.066818
23126.660156	-96.194733
23169.726562	-91.632568
23212.792969	-86.070816
23255.859375	-78.915031
23298.925781	-68.734322
23341.992188	-49.038692
23385.058594	-37.934254
23428.125000	-39.712231
23471.191406	-57.368767
23514.257812	-72.321114
23557.324219	-81.307030
23600.390625	-87.874481
23643.457031	-93.078468
23686.523438	-97.396645
23729.589844	-101.091270
23772.656250	-104.320976
23815.722656	-107.192154
23858.789062	-109.774986
23901.855469	-112.119499
23944.921875	-114.272751
23987.988281	-116.258644
24031.054688	-118.105423
24074.121094	-119.822327
24117.187500	-121.436951
24160.253906	-122.958214
24203.320312	-124.399368
24246.386719	-125.753128
24289.453125	-127.042152
24332.519531	-128.276016
24375.585938	-129.452515
24418.652344	-130.588440
24461.718750	-131.653687
24504.785156	-132.690094
24547.851562	-133.659210
24590.917969	-134.629059
24633.984375	-135.529404
24677.050781	-136.449707
24720.117188	-137.312958
24763.183594	-138.151825
24806.250000	-138.918915
24849.316406	-139.725601
24892.382812	-140.519073
24935.449219	-141.230072
24978.515625	-141.894394
25021.582031	-142.603836
25064.648438	-143.250305
25107.714844	-143.983627
25150.781250	-144.557190
25193.847656	-145.053253
25236.914062	-145.697510
25279.980469	-146.303925
25323.046875	-146.816818
25366.113281	-147.455841
25409.179688	-147.802948
25452.246094	-148.342545
25495.312500	-148.790070
25538.378906	-149.159927
25581.445312	-149.465393
25624.511719	-149.601288
25667.578125	-149.825775
25710.644531	-149.764038
25753.710938	-149.032471
25796.777344	-149.437134
25839.843750	-149.445419
25882.910156	-148.941208
25925.976562	-148.630157
25969.042969	-147.858627
26012.109375	-147.027298
26055.175781	-146.029419
26098.242188	-145.108429
26141.308594	-144.015671
26184.375000	-142.745865
26227.441406	-141.390503
26270.507812	-139.985672
26313.574219	-138.493546
26356.640625	-136.837952
26399.707031	-135.071304
26442.773438	-133.177383
26485.839844	-131.102890
26528.906250	-128.834351
26571.972656	-126.352638
26615.039062	-123.608337
26658.105469	-120.517494
26701.171875	-116.999657
26744.238281	-112.911079
26787.304688	-108.025978
26830.371094	-101.948341
26873.437500	-93.860321
26916.503906	-81.437187
26959.570312	-47.883587
27002.636719	-42.651955
27045.703125	-49.479485
27088.769531	-83.525803
27131.835938	-95.217476
27174.902344	-103.055199
27217.968750	-109.022903
27261.035156	-113.860626
27304.101562	-117.944267
27347.167969	-121.470657
27390.234375	-124.578636
27433.300781	-127.373894
27476.367188	-129.859924
27519.433594	-132.200638
27562.500000	-134.288300
27605.566406	-136.254486
27648.632812	-138.098022
27691.699219	-139.814865
27734.765625	-141.403519
27777.832031	-142.900192
27820.898438	-144.334488
27863.964844	-145.655975
27907.031250	-146.875183
27950.097656	-148.256516
27993.164062	-149.282547
28036.230469	-150.290176
28079.296875	-151.414795
28122.363281	-152.509232
28165.429688	-153.222046
28208.496094	-153.947861
28251.562500	-154.745514
28294.628906	-155.317154
28337.695312	-155.675171
28380.761719	-156.204254
28423.828125	-156.424850
28466.894531	-156.538208
28509.960938	-155.586777
28553.027344	-155.807465
28596.093750	-156.327194
28639.160156	-155.865097
28682.226562	-155.937561
28725.292969	-155.747360
28768.359375	-155.117447
28811.425781	-154.606979
28854.492188	-153.887268
28897.558594	-153.638611
28940.625000	-152.892761
28983.691406	-152.342484
29026.757812	-151.510040
29069.824219	-150.847336
29112.890625	-150.168640
29155.957031	-149.404861
29199.023438	-148.487457
29242.089844	-147.756866
29285.156250	-147.004257
29328.222656	-145.690399
29371.289062	-144.823624
29414.355469	-144.322571
29457.421875	-143.326752
29500.488281	-142.405411
29543.554688	-141.270370
29586.621094	-140.229172
29629.687500	-139.113266
29672.753906	-137.948380
29715.820312	-136.703537
29758.886719	-135.377106
29801.953125	-134.017059
29845.019531	-132.568436
29888.085938	-131.028961
29931.152344	-129.402939
29974.218750	-127.663773
30017.285156	-125.797325
30060.351562	-123.800583
30103.417969	-121.621773
30146.484375	-119.241020
30189.550781	-116.625221
30232.617188	-113.716911
30275.683594	-110.429619
30318.750000	-106.667824
30361.816406	-102.255402
30404.882812	-96.913437
30447.949219	-90.122757
30491.015625	-80.697243
30534.082031	-64.234009
30577.148438	-49.609829
30620.214844	-49.255501
30663.281250	-62.603264
30706.347656	-79.981216
30749.414062	-89.644440
30792.480469	-96.552345
30835.546875	-101.965439
30878.613281	-106.426941
30921.679688	-110.225136
30964.746094	-113.535934
31007.812500	-116.469299
31050.878906	-119.095604
31093.945312	-121.498138
31137.011719	-123.683647
31180.078125	-125.701340
31223.144531	-127.542580
31266.210938	-129.313904
31309.277344	-130.918030
31352.343750	-132.498184
31395.410156	-133.990799
31438.476562	-135.314529
31481.542969	-136.624359
31524.609375	-137.890976
31567.675781	-139.066284
31610.742188	-140.213562
31653.808594	-141.317825
31696.875000	-142.338684
31739.941406	-143.290207
