Frequency (Hz)	Level (dB)
6567.626953	-43.400200
6578.393555	-43.348549
6589.160156	-43.244354
6599.926758	-43.425262
6610.693359	-43.800610
6621.459961	-43.545326
6632.226562	-43.405750
6642.993164	-43.281635
6653.759766	-43.593861
6664.526367	-43.604443
6675.292969	-43.442738
6686.059570	-43.492020
6696.826172	-43.741589
6707.592773	-43.677048
6718.359375	-43.454792
6729.125977	-43.756824
6739.892578	-43.879391
6750.659180	-43.789356
6761.425781	-43.844017
6772.192383	-43.375111
6782.958984	-43.339649
6793.725586	-43.758968
6804.492188	-43.872059
6815.258789	-43.651527
6826.025391	-43.844986
6836.791992	-43.988201
6847.558594	-43.631912
6858.325195	-43.669353
6869.091797	-43.943317
6879.858398	-43.945107
6890.625000	-44.412968
6901.391602	-44.519005
6912.158203	-44.073822
6922.924805	-44.024773
6933.691406	-43.670921
6944.458008	-43.537659
6955.224609	-43.584805
6965.991211	-43.609638
6976.757812	-43.577847
6987.524414	-43.726124
6998.291016	-43.704098
7009.057617	-43.824722
7019.824219	-43.947220
7030.590820	-43.998367
7041.357422	-43.997723
7052.124023	-43.735222
7062.890625	-43.788895
7073.657227	-44.016693
7084.423828	-44.042656
7095.190430	-43.912865
7105.957031	-43.812218
7116.723633	-44.183414
7127.490234	-44.526737
7138.256836	-44.381390
7149.023438	-44.227283
7159.790039	-44.102764
7170.556641	-44.072536
7181.323242	-44.426605
7192.089844	-44.288639
7202.856445	-44.363029
7213.623047	-44.071709
7224.389648	-44.020931
7235.156250	-44.266933
7245.922852	-44.080975
7256.689453	-44.054024
7267.456055	-44.090500
7278.222656	-44.308960
7288.989258	-44.104763
7299.755859	-43.931026
7310.522461	-43.752899
7321.289062	-44.023575
7332.055664	-44.291466
7342.822266	-44.044456
7353.588867	-44.457886
7364.355469	-44.348381
7375.122070	-44.302357
7385.888672	-44.046944
7396.655273	-44.077477
7407.421875	-44.015747
7418.188477	-44.115280
7428.955078	-44.520969
7439.721680	-44.564926
7450.488281	-44.684788
7461.254883	-44.541000
7472.021484	-44.347069
7482.788086	-44.494095
7493.554688	-44.064732
7504.321289	-44.222485
7515.087891	-44.348385
7525.854492	-44.558243
7536.621094	-44.718067
7547.387695	-44.506096
7558.154297	-44.591156
7568.920898	-44.538090
7579.687500	-44.990425
7590.454102	-44.668293
7601.220703	-44.094254
7611.987305	-44.300919
7622.753906	-44.341583
7633.520508	-44.459042
7644.287109	-45.000957
7655.053711	-44.732319
7665.820312	-44.488842
7676.586914	-44.286148
7687.353516	-44.407642
7698.120117	-44.410946
7708.886719	-44.188915
7719.653320	-44.553043
7730.419922	-45.014015
7741.186523	-45.071739
7751.953125	-45.206539
7762.719727	-44.870571
7773.486328	-44.737961
7784.252930	-44.962547
7795.019531	-44.639023
7805.786133	-44.314301
7816.552734	-44.712807
7827.319336	-44.682671
7838.085938	-44.585682
7848.852539	-44.666191
7859.619141	-44.939274
7870.385742	-45.440403
7881.152344	-45.114723
7891.918945	-44.798096
7902.685547	-44.969555
7913.452148	-44.880058
7924.218750	-45.074757
7934.985352	-45.185768
7945.751953	-45.240459
7956.518555	-45.040905
7967.285156	-44.891907
7978.051758	-44.710445
7988.818359	-44.495522
7999.584961	-44.791092
8010.351562	-45.133480
8021.118164	-44.832150
8031.884766	-45.160522
8042.651367	-45.650043
8053.417969	-45.361916
8064.184570	-45.182163
8074.951172	-45.282776
8085.717773	-44.637222
8096.484375	-44.911476
8107.250977	-44.660686
8118.017578	-44.867565
8128.784180	-45.105759
8139.550781	-44.737007
8150.317383	-45.005146
8161.083984	-44.925442
8171.850586	-44.791096
8182.617188	-44.978863
8193.383789	-44.768044
8204.150391	-44.854336
8214.916992	-45.239204
8225.683594	-44.981964
8236.450195	-44.636089
8247.216797	-44.634651
8257.983398	-44.987488
8268.750000	-44.924850
8279.516602	-44.769444
8290.283203	-45.133644
8301.049805	-45.249886
8311.816406	-44.922226
8322.583008	-44.922131
8333.349609	-44.990158
8344.116211	-45.232166
8354.882812	-45.111698
8365.649414	-45.246212
8376.416016	-45.163868
8387.182617	-45.064568
8397.949219	-45.205898
8408.715820	-44.739990
8419.482422	-44.603748
8430.249023	-45.265026
8441.015625	-45.614079
8451.782227	-45.437683
8462.548828	-45.123817
8473.315430	-45.053375
8484.082031	-45.303940
8494.848633	-45.628895
8505.615234	-45.425938
8516.381836	-45.462658
8527.148438	-45.177586
8537.915039	-45.207077
8548.681641	-45.373135
8559.448242	-45.434151
8570.214844	-45.302479
8580.981445	-45.301655
8591.748047	-45.252651
8602.514648	-45.285820
8613.281250	-45.409245
8624.047852	-45.403370
8634.814453	-45.659298
8645.581055	-45.798634
8656.347656	-45.657082
8667.114258	-45.395863
8677.880859	-45.213066
8688.647461	-45.313915
8699.414062	-45.505478
8710.180664	-45.216057
8720.947266	-45.195297
8731.713867	-45.277351
8742.480469	-45.627033
8753.247070	-45.521332
8764.013672	-45.804211
8774.780273	-46.149582
8785.546875	-45.764797
8796.313477	-45.462479
8807.080078	-45.626831
8817.846680	-45.536785
8828.613281	-45.636509
